doc_id,chunk_id,text,source
1,11,"4.3%; difference 13.0%; 95% CI, 8.7–17.6; P < 0.001) [18]. These studies collectively reinforce the efficacy of inte- grating immunotherapy into the perioperative setting and offer a multimodal strategy that requires early multidisci- plinary discussions for resectable NSCLC. However, sev- eral important unanswered questions remain that require further investigation. For instance, determining the optimal patient selection for adjuvant therapy, including identifying prognostic factors such as pCR and MPR, is essential. In addition, there is a need to establish the correlation between surrogate endpoint and overall survival, which will require long-term follow-up for validation. Stage III Unresectable NSCLC For unresectable stage III NSCLC, concurrent chemo- radiotherapy remains the standard of care as a definitive treatment. The PACIFIC trial demonstrated the survival benefit of durvalumab consolidation for up to 12 months post-chemoradiation and it was approved by the FDA in 2018. The 5-year updated results were consistent with the primary analysis. Median OS was significantly longer in the durvalumab arm (47.5 m vs. 29.1 m; HR 0.72; 95% CI, 0.59–0.89), with an estimated 5-year OS rate of 42.9% for durvalumab, compared to 33.4% for placebo. Median EFS was also longer in the durvalumab arm compared to placebo (16.9 m vs. 5.6 m; HR 0.55; 95% CI, 0.45–0.68), and 5-year PFS rate was 33.1% for durvalumab compared to 19.0% for placebo. Of note, the OS benefit favored durvalumab across most subgroups, but was less clear for the PD-L1 negative cohort (HR 1.15; 95% CI, 0.75–1.75) highlighting an unmet need in this population [21, 22].",01-408_2025_Article_801.pdf
1,12,"Of note, the OS benefit favored durvalumab across most subgroups, but was less clear for the PD-L1 negative cohort (HR 1.15; 95% CI, 0.75–1.75) highlighting an unmet need in this population [21, 22]. EFS, event-free survival; DFS, disease-free survival; pCR, pathologic complete response; HR, hazard ratio; CI, confidence interval; CT, chemotherapy; RT, radiation therapy; mo, months; OS, overall survival; NE, not estimable; mPR, major pathological response rate; *All preoperative and perioperative trials excluded patients with known EGFR or ALK alterations Table 2 (continued) Drug/ Trial Eligible NSCLC stage (AJCC edition) Study design Study size Median EFS/DFS; EFS/DFS (%); HR (95% CI) pCR: Other outcomes EFS based on PD-L1 score HR (95% CI) FDA approval Atezolizumab IMpower010[13, 14] Resected IB-IIIA (7th) Surgery → 1–4 cycles of CTx → atezoli- mumab every 3 weeks for 16 cycles or 1 year vs. best sup- portive care (regular scans) 507 vs. 498 42.3 mo vs. 35.3 mo; 70.2% vs. 61.6% at 24 mo; 0.79 (0.64–0.96) NA OS: 81.1% vs. 79.3% at 36 mo; HR: 0.995 (0.78–1.28) < 1%: 0.97 (0.72– 1.31) 1–49%: 0.87 (0.60– 1.26) ≥ 50%: 0.43 (0.27– 0.68) Oct 2021 Pembrolizumab PEARLS/ KEYNOTE-091[15] Resected stage IB-IIIA (7th) Surgery → adjuvant pembrolizumab vs. placebo every 3 weeks for up to 18 cycles; adjuvant CTx allowed; RTx not permitted 590 vs. 587 53.6 mo vs. 42.0 mo; 67% vs. 59% at 24 mo; 0.76 (0.63–0.91) NA OS: 89% vs. 88% at 24 mo; HR: 0.87 (0.67–1.15) < 1%: 0.78 (0.58– 1.03) 1–49%: 0.67 (0.48– 0.92) ≥ 50%: 0.82 (0.57– 1.18) Jan 2023

Lung (2025) 203:53 53 Page 6 of 15 Locally Advanced/Metastatic NSCLC For metastatic NSCLC without AGAs, immunotherapy, either alone or with chemotherapy, has remained the stand- ard of care for frontline treatment.",01-408_2025_Article_801.pdf
1,13,"Updated long-term follow-up results from several landmark trials have dem- onstrated significant and durable survival benefits in this population. Immunotherapy: Monotherapy and Dual Combinations In the KEYNOTE-024 and KEYNOTE-042 studies, patients with PD-L1 ≥ 50% and PD-L ≥ 1%, respectively, and with- out EGFR or ALK alterations were randomized to receive pembrolizumab monotherapy versus platinum-based chemotherapy as frontline therapy. In KEYNOTE-024, the median OS was 26.3 months for pembrolizumab com- pared to 13.4 months for chemotherapy (HR 0.62; 95% CI, 0.48–0.81). The 5-year OS was estimated to be 31.9% for pembrolizumab versus 16.3% for the chemotherapy group [23]. In KEYNOTE-042, the OS favored pembroli- zumab over chemotherapy in patients with PD-L1 ≥ 50% (HR 0.68; 95% CI, 0.57–0.81), PD-L1 ≥ 20% (HR 0.75; 95% CI, 0.64–0.87), and PD-L1 ≥ 1% (HR 0.79; 95% CI, 0.70–0.89). The estimated 5-year OS was 16.6%-21.9% com- pared to 8.5%-10.1% across different PD-L1 groups. In the exploratory analysis, patients with PD-L1 score of 1–49% did not achieve a statistically significant OS benefit, indicat- ing that additional treatment strategies are needed in this population[24]. A similar OS benefit was observed with cemiplimab in metastatic NSCLC with PD-L1 ≥ 50% and without EGFR/ ALK/ROS1 alterations in the frontline setting [25]. Likewise, atezolizumab demonstrated OS superiority in metastatic non-squamous and squamous NSCLC with PD-L1 ≥ 1% and EGFR/ALK wild-type status [26]. Long-term follow-up data are awaited to confirm the durability of these results. The combination of dual immunotherapy with ipili- mumab and nivolumab was evaluated in the CheckMate 227 trial as a frontline treatment and included patients across all PD-L1 TPS scores. The 5-year follow-up revealed a significant survival benefit. In patients with PD-L1 ≥ 1%, the 5-year OS rate was 24% for ipilimumab plus nivolumab compared to 14% for chemotherapy (HR 0.77; 95% CI, 0.66–0.91).",01-408_2025_Article_801.pdf
1,14,"The 5-year follow-up revealed a significant survival benefit. In patients with PD-L1 ≥ 1%, the 5-year OS rate was 24% for ipilimumab plus nivolumab compared to 14% for chemotherapy (HR 0.77; 95% CI, 0.66–0.91). In PD-L1 negative patients, ipilimumab plus nivolumab also demonstrated an improved 5-year OS rates (19% vs. 7%; HR 0.65; 95% CI, 0.52–0.81) [27]. Immunotherapy in Combination with Chemotherapy Long-term follow-up data from key chemoimmunotherapy trials—KEYNOTE-189, IMpower150, KEYNOTE-407, and CheckMate 9LA—have further established the role of immunotherapy combined with chemotherapy as a standard of care with durable benefit in metastatic NSCLC without AGA. In KEYNOTE-189, patients with untreated metastatic non- squamous NSCLC without EGFR or ALK alterations were ran- domized to receive pembrolizumab or placebo in combination with platinum and pemetrexed chemotherapy. The 5-year OS rate was 19.4 months for pembrolizumab plus chemotherapy versus 11.3 months for placebo plus chemotherapy (HR 0.60; 95% CI, 0.50–0.72). The OS benefit favored pembrolizumab plus chemotherapy across all PD-L1 groups [28]. In the IMpower150 trial, patients with metastatic non- squamous NSCLC without EGFR or ALK alterations were randomized to receive atezolizumab-carboplatin-paclitaxel (ACP), atezolizumab-bevacizumab-carboplatin-paclitaxel (ABCP), or bevacizumab-carboplatin-paclitaxel (BCP). The ABCP regimen showed an OS benefit compared to the BCP regimen (19.5mo vs. 14.7mo; HR 0.80; 95% CI, 0.67–0.95). Exploratory analysis revealed that both ABCP and ACP demonstrated significantly longer OS compared to BCP in the PD-L1-high (30.0 m vs. 26.3 m vs.15.0 m) and PD-L1-positive (22.5mo vs. 24.4mo vs. 16.0mo) sub- groups, but not the PD-L1-negative group. Notably, unlike most other trials where immunotherapy was continued for a maximum of 2 years, atezolizumab was continued until disease progression or unacceptable toxicity, suggesting a flexible approach without a definitive stopping point [29].",01-408_2025_Article_801.pdf
1,15,"24.4mo vs. 16.0mo) sub- groups, but not the PD-L1-negative group. Notably, unlike most other trials where immunotherapy was continued for a maximum of 2 years, atezolizumab was continued until disease progression or unacceptable toxicity, suggesting a flexible approach without a definitive stopping point [29]. For metastatic squamous NSCLC, the KEYNOTE-407 trial randomized patients to receive pembrolizumab or pla- cebo in combination with carboplatin and paclitaxel or nab- paclitaxel for four cycles, followed by pembrolizumab or placebo. The estimated 5-year OS rates were 18.4% vs 9.7% (HR 0.71; 95% CI, 0.0.59–0.85), and the OS benefit favored pembrolizumab plus chemotherapy across all PD-L1 sub- groups [30]. In the CheckMate 9LA trial, metastatic NSCLC patients without sensitizing EGFR or ALK alterations were rand- omized to receive ipilimumab and nivolumab in combination with chemotherapy or chemotherapy alone. The 5-year OS favored the ipilimumab plus nivolumab plus chemotherapy regardless of PD-L1 status (5-year OS rates: 18% vs. 11%; HR 0.73; 95% CI, 062–0.85) [31]. AGA Directed Therapy in NSCLC Targeted therapies have revolutionized the management of NSCLC, most notably in the metastatic setting, and are now increasingly being studied for incorporation into earlier stages, including the neoadjuvant and adjuvant settings [32]. We will explore how AGA-directed therapies are integrated into clinical decision-making across the spectrum of NSCLC and then examine the key genetic alterations guiding preci- sion treatment in the metastatic setting. Lung (2025) 203:53 Page 7 of 15 53 Early‑Stage Resectable NSCLC with AGA​ To date, the FDA has approved two targeted agents as adju- vant therapy —osimertinib for EGFR-mutated and alec- tinib for ALK-mutated tumors—for resectable, early-stage NSCLC with AGA.",01-408_2025_Article_801.pdf
1,16,"Lung (2025) 203:53 Page 7 of 15 53 Early‑Stage Resectable NSCLC with AGA​ To date, the FDA has approved two targeted agents as adju- vant therapy —osimertinib for EGFR-mutated and alec- tinib for ALK-mutated tumors—for resectable, early-stage NSCLC with AGA. In the ADAURA trial, patients with stage IB–IIIA (AJCC 7th edition) NSCLC harboring EGFR exon 19 deletion or exon 21 L858R mutations who had undergone surgical resection were randomized to receive three years of osimertinib versus placebo. The osimertinib arm demonstrated a marked improvement in DFS, reaching 65.8 months compared to 28.1 months in the placebo group (HR 0.27; 95% CI 0.21–0.34), and a 5-year OS of 88% ver- sus 78% (HR 0.49; 95% CI, 0.34–0.70) [33]. Similarly, the ALINA trial evaluated patients with resected stage IB–IIIA (AJCC 7th edition) ALK-positive NSCLC randomized to receive either two years of alectinib or four cycles of plati- num-based chemotherapy. At three years, DFS in the alec- tinib arm was 88.7%, compared to 54.0% in the platinum- based chemotherapy group (HR 0.24; 95% CI, 0.13–0.43) [34]. Although immunotherapy has improved outcomes in many subsets of NSCLC, it is generally considered less effective in tumors harboring driver genomic alterations such as EGFR and ALK, further emphasizing the importance of molecularly targeted therapies in these settings. Stage III Unresectable NSCLC with AGA​ The LAURA study investigated the use of osimertinib until disease progression versus placebo in patients with unre- sectable stage III NSCLC harboring EGFR exon 19 dele- tion or exon 21 L858R mutations [35]. Notably, PFS was significantly improved with osimertinib (39.1 m vs. 5.6 m; HR 0.16; 95% CI, 0.10–0.24), and at three years, OS was 84% versus 74% (HR 0.81; 95% CI, 0.42–1.56), findings that led to FDA approval of osimertinib in the adjuvant setting after chemoradiation [35].",01-408_2025_Article_801.pdf
1,17,"Notably, PFS was significantly improved with osimertinib (39.1 m vs. 5.6 m; HR 0.16; 95% CI, 0.10–0.24), and at three years, OS was 84% versus 74% (HR 0.81; 95% CI, 0.42–1.56), findings that led to FDA approval of osimertinib in the adjuvant setting after chemoradiation [35]. Although the indefinite treatment duration may be unsettling, these results highlight substan- tial patient benefit given the poor PFS in the placebo arm and the high incidence of distant metastases, including CNS involvement. Nevertheless, further efforts are needed in this adjuvant space to achieve a truly curative outcome. Locally Advanced/Metastatic NSCLC with AGA​ As molecular profiling becomes increasingly nuanced and comprehensive, a growing number of phase III trials have demonstrated the efficacy of targeted therapies for locally advanced and metastatic NSCLC, both as monotherapy and in combination with chemotherapy or other targeted agents (Table 3). These advancements extend beyond tradi- tional tyrosine kinase inhibitors (TKI) to include emerging treatment modalities such as bispecific antibodies and ADCs further expanding the therapeutic arsenal for patients with AGA. EGFR‑Targeted Therapy in Advanced NSCLC Osimertinib, an irreversible EGFR TKI, has emerged as the mainstay of first-line therapy for EGFR-mutated (exon 19 deletion or L858R) advanced NSCLC. Following the full approval of osimertinib based on the AURA3 study [61] in patients who had progressed on a prior EGFR TKI with an exon 20 T790M mutation, the FLAURA study demon- strated superiority over earlier-generation EGFR TKIs (gefitinib and erlotinib) with an OS benefit of 38.6 months in the osimertinib group compared to 31.8 months in the comparator group (HR 0.8; 95% CI, 0.64–1) [62]. The trial also demonstrated a PFS benefit of 18.9 months in the osi- mertinib arm versus 10.2 months in the gefitinib or erlotinib arm (HR 0.46; 95%CI, 0.37–0.57) [63].",01-408_2025_Article_801.pdf
1,18,"The trial also demonstrated a PFS benefit of 18.9 months in the osi- mertinib arm versus 10.2 months in the gefitinib or erlotinib arm (HR 0.46; 95%CI, 0.37–0.57) [63]. More recently, the FLAURA-2 study found that adding chemotherapy to osi- mertinib improved PFS from 16.7 to 25.5 months (HR 0.62). Beyond osimertinib, amivantamab—an EGFR-MET bispecific antibody—has shown promise in EGFR exon 20 insertion–positive disease: the PAPILLON study reported a PFS of 11.4 vs. 6.7 months (HR 0.4; 95%CI, 0.3–0.53) for amivantamab plus chemotherapy compared to chemotherapy alone as first-line therapy [38]. Amivantamab plus lazerti- nib, a third generation of EGFR TKI, was also compared head-to-head with osimertinib in the MARIPOSA study which showed a PFS benefit of 23.7 vs. 16.6 months (HR 0.7; 95%CI, 0.58–0.85) [36]. However, a higher toxicity pro- file was observed in the amivantamab in combination plus lazertinib arm, with 75% vs. 43% of patients experiencing grade 3 or higher adverse events, leading to more frequent interruptions, dose adjustments, and treatment discontinu- ation [36]. Additionally, the MARIPOSA-2 study explored amivantamab with or without lazertinib in combination with chemotherapy after osimertinib progression, reporting PFS of 8.3, 6.3, and 4.2 months for the triple combination, double combination (amivantamab and chemotherapy), and chem- otherapy alone, respectively [37]. These findings under- score the evolving treatment paradigm, with increasingly sophisticated EGFR-directed strategies and combination approaches improving outcomes for patients with EGFR- mutated advanced NSCLC. ALK‑Targeted Therapy in Advanced NSCLC In ALK-rearranged advanced NSCLC, multiple first-line options have been approved, including crizotinib, alectinib, brigatinib, lorlatinib, and most recently, ensartinib [42].",01-408_2025_Article_801.pdf
1,19,"These findings under- score the evolving treatment paradigm, with increasingly sophisticated EGFR-directed strategies and combination approaches improving outcomes for patients with EGFR- mutated advanced NSCLC. ALK‑Targeted Therapy in Advanced NSCLC In ALK-rearranged advanced NSCLC, multiple first-line options have been approved, including crizotinib, alectinib, brigatinib, lorlatinib, and most recently, ensartinib [42]. Cri- zotinib’s use has diminished over time due to its limited CNS

Lung (2025) 203:53 53 Page 8 of 15 Table 3 Key trials supporting FDA-approved targeted therapies for advanced-stage NSCLC with actionable genomic alterations Drug/ Major Trial (phase) Study population Study design Study size Primary endpoints Median PFS (mo); PFS (%); HR (95% CI) Median OS; OS (%); HR (95% CI) Other outcomes FDA approval month EGFR mutation Amivantamab, Laz- ertinib MARIPOSA (III)[36] Advanced untreated with EGFR Ex19del/ L858R Av + La vs Osi vs. La 429 vs. 429 vs. 216 PFS (Av + La vs. Os) 23.7 vs. 16.6 mo; 48 vs. 34% at 24mo; 0.70 (0.58–0.85) NE vs. NE; 74 vs. 69% at 24mo; 0.80 (0.61–1.05) ORR: 86 vs. 85% Aug 2024 Amivantamab, Laz- ertinib MARIPOSA-2 (III) [37] Advanced pre- treated with Osimertinib with EGFR Ex19del/ L858R Av + La + CT vs. Av + CT vs. CT 263 vs. 263 vs. 131 PFS 8.3 vs. 6.3 vs. 4.2 mo; 37 vs. 22 vs.13% at 12 mo; Av + La + CT vs. CT: 0.48 (0.36–0.64), Av + CT vs. CT: 0.44 (0.35–0.56) Median OS and % NR; Av + La + CT vs. CT: 0.77 (0.49– 1.21), Av + CT vs. CT: 0.96 (0.67–1.35) ORR: 63 vs. 64 vs. 36% Sep 2024 Amivantamab PAPILLON (III)[38] Advanced untreated with EGFR Ex20ins Amivan- tamab + CT vs. CT only 153 vs. 155 PFS 11.4 mo vs. 6.7 mo; 31 vs. 3% at 18 mo; 0.40 (0.30–0.53) NE vs.",01-408_2025_Article_801.pdf
1,20,CT: 0.96 (0.67–1.35) ORR: 63 vs. 64 vs. 36% Sep 2024 Amivantamab PAPILLON (III)[38] Advanced untreated with EGFR Ex20ins Amivan- tamab + CT vs. CT only 153 vs. 155 PFS 11.4 mo vs. 6.7 mo; 31 vs. 3% at 18 mo; 0.40 (0.30–0.53) NE vs. 24.4%; 72 vs. 54% at 24 mo; 0.67 (0.42–1.09) ORR: 73 vs. 47% Mar 2024 Osimertinib FLAURA-2 (III)[39] Advanced untreated EGFR Ex19del/L858R Osi + CT vs. Osi 279 vs. 278 PFS 25.5 vs. 16.7 mo; 57 vs. 41% at 24 mo; 0.62 (0.49–0.79) NE vs. 36.7 mo; 80 vs. 72% at 24 mo; 0.75 (0.57–0.97) ORR: 83 vs. 76% Feb 2024 ALK fusion Alectinib ALEX (III)[40] Advanced untreated with ALK Alectinib vs. crizotinib 152 vs. 151 PFS 34.8 vs. 10.9 mo; % NR; 0.43 (0.32–0.58) NE vs. 57.4 mo; 62.5 vs. 45.5% at 60 mo; 0.67 (0.46–0.98) ORR: 82.9 vs. 75.5% Nov 2017 Brigatinib ALTA-1L (III)[41] Advanced untreated with ALK Brigatinib vs. crizotinib 137 vs. 138 PFS 24.0 vs. 11.1 mo; 43% vs. 19% at 36 mo; 0.48 (0.35–0.66) NE vs. NE; 66 vs. 60% at 48 mo; 0.81 (0.53–1.22) ORR: 71 vs. 60% May 2020 Ensartinib eXALT3 (III)[42] Advanced untreated with ALK Ensartinib vs. crizotinib 143 vs. 147 PFS 25.8 vs. 12.7 mo; 0.51 (0.35–0.72) NE vs. NE; 78 vs. 78% at 24 mo; 0.91 (0.54–1.54) ORR: 74 vs. 67% Dec 2024 Lorlatinib CROWN (III)[43] Advanced untreated with ALK Lorlatinib vs. crizotinib 149 vs. 147 PFS NE vs. 9.1 mo; 60 vs. 8% at 60 mo; 0.19 (0.13–0.27) NE vs. NE; % NR; 0.72 (0.41–1.25) ORR: 76 vs.,01-408_2025_Article_801.pdf
1,21,"78% at 24 mo; 0.91 (0.54–1.54) ORR: 74 vs. 67% Dec 2024 Lorlatinib CROWN (III)[43] Advanced untreated with ALK Lorlatinib vs. crizotinib 149 vs. 147 PFS NE vs. 9.1 mo; 60 vs. 8% at 60 mo; 0.19 (0.13–0.27) NE vs. NE; % NR; 0.72 (0.41–1.25) ORR: 76 vs. 58% Mar 2021 ROS1 fusion

Lung (2025) 203:53 Page 9 of 15 53 Table 3 (continued) Drug/ Major Trial (phase) Study population Study design Study size Primary endpoints Median PFS (mo); PFS (%); HR (95% CI) Median OS; OS (%); HR (95% CI) Other outcomes FDA approval month Crizotinib PROFILE 1001 (I) [44] Locally advanced or metastatic ROS1 rearrange- ment-positive NSCLC Study arm 53 ORR 19.3 mo; % NR 51.4 mo; 51% at 48 mo ORR: 72% Mar 2016 Entrectinib ALKA-372–001 (I), STARTRK-1 (I), STARTRK-2 (II) [45] Advanced or metastatic ROS1 fusion-positive NSCLC receiving at least 600 mg of entrectinib every day for at least 12 mo follow-up Study arm 53 ORR 19.0 mo; % NR NE; 82% at 18 mo ORR: 77% Aug 2019 Repotrectinib TRIDENT-1 (I/II) [46] Advanced untreated and treated with ROS1 ROS1-TKI untreated vs. treated vs. no CT 71 vs. 56 ORR 35.7 vs. 9.0 mo; 77 vs. 41% at 12 mo NE vs. 25.1 mo; 91 vs. 69% at 12 mo ORR: 79 vs.",01-408_2025_Article_801.pdf
1,22,"treated vs. no CT 71 vs. 56 ORR 35.7 vs. 9.0 mo; 77 vs. 41% at 12 mo NE vs. 25.1 mo; 91 vs. 69% at 12 mo ORR: 79 vs. 38% Nov 2023 BRAFV600E mutation Dab- rafenib + trametinib NCT01336634 (II) [47] Advanced untreated with ­BRAFV600E Study arm 36 ORR 10.9 mo; 72% at 6 mo 24.6 mo; 51% at 24 mo ORR: 64% Jun 2017 Dab- rafenib + trametinib NCT01336634 (II) [48] Advanced treated with ­BRAFV600E Study arm 57 ORR 9.7 mo; 65% at 6 mo NE; 82% at 6 mo ORR: 63.2% Jun 2017 Encorafenib + bini- metinib PHAROS (II)[49] Advanced untreated and treated with ­BRAFV600E Study arm untreated and treated 98 ORR NE untreated, 9.3 mo in previously treated group; % NR NE in both group; % NR ORR: 75% untreated, 46% in treated group Oct 2023 MET mutation and amplification Capmatinib GEOMETRY mono-1 (II)[50] Advanced with MET ex14 muta- tion or amplifica- tion Study arm untreated and treated by MET status 364 ORR 4.2 untreated, 4.1 mo in treated group; % NR OS NR ORR: 40% untreated, 29% in treated group May 2020 Tepotinib VISION (II)[51] Advanced with MET ex14 muta- tion Study arm 99 ORR 8.5 mo; % NR 17.1 mo; % NR ORR: 46% Feb 2024

Lung (2025) 203:53 53 Page 10 of 15 Table 3 (continued) Drug/ Major Trial (phase) Study population Study design Study size Primary endpoints Median PFS (mo); PFS (%); HR (95% CI) Median OS; OS (%); HR (95% CI) Other outcomes FDA approval month RET fusion Selpercatinib LIBRETTO-431 (III) [52] Advanced untreated with RET Selpercatinib vs. CT ± pembroli- zumab 129 vs. 83 PFS 24.8 vs. 11.2 mo; % NR; 0.46 (0.31–0.70) NE vs. NE; % NR; 1.04 (0.58–1.87) ORR: 84 vs.",01-408_2025_Article_801.pdf
1,23,"CT ± pembroli- zumab 129 vs. 83 PFS 24.8 vs. 11.2 mo; % NR; 0.46 (0.31–0.70) NE vs. NE; % NR; 1.04 (0.58–1.87) ORR: 84 vs. 65% Sep 2022 Pralsetinib ARROW (II)[53] Advanced with RET Study arm 121 ORR and safety 9.1 untreated, 17.1 mo treated group; % NR NE in both groups; % NR ORR: 70% untreated, 61% prior CT Aug 2023 NTRK fusion Entrectinib ALKA-372–001 (I), STARTRK-1 (I), STARTRK-2 (II) [54] Advanced with NTRK 600 mg of entrectinib Study arm 54 ORR/DOR 11.2 mo; % NR 21 mo; % NR ORR: 57% Aug 2019 Larotrectinib NCT02122913 (I), SCOUT (I/II), NAVIGATE (II) [55] Non-CNS primary Advanced with NTRK Study arm 159 (12 lung cancer) ORR 28.3 mo; 6 7% at 12 mo 44.4 mo; 88% at 12 mo ORR: 79% Nov 2018 KRASG12C mutation Sotorasib CodeBreaK 200 (III) [56] Advanced treated with KRASG12C without AGA​ Sotorasib vs. CT 171 vs. 174 PFS 5.6 vs. 4.5 mo; 24.8 vs.10.1% at 12 mo; 0.66(0.51– 0.86) 10.6 vs. 11.3 mo; % NR; 1.01 (0.77–1.33) ORR: 28.1 vs.",01-408_2025_Article_801.pdf
1,24,"CT 171 vs. 174 PFS 5.6 vs. 4.5 mo; 24.8 vs.10.1% at 12 mo; 0.66(0.51– 0.86) 10.6 vs. 11.3 mo; % NR; 1.01 (0.77–1.33) ORR: 28.1 vs. 13.2% AA only in May 2021 Adagrasib KRYYSTAL-1 (I/ II)[57] Advanced treated with KRASG12C Study arm 116 ORR 6.5 mo; 29% at 12 mo 12.6 mo; 51% at 12 mo ORR: 42.9% Dec 2022 HER2 (ERBB2) alteration Trastuzumab derux- tecan DESTINY- Lung01[58] Advanced treated with HER2 Study arm 91 ORR 8.2 mo; % NR 17.8 mo; % NR ORR: 55% AA Apr 2024 NRG1 fusion Zenocutuzumab-zbco eNRGy[59, 60] Advanced treated with NRG1 Study arm 64 NSCLC ORR/DOR NR NR ORR: 33% DOR: 7.4mo AA Dec 2024 Abbreviations: AA, accelerated approval; Av, amivantamab; DOR, duration of response; PFS, progression-free survival; HR, hazard ratio; CI, confidence interval; CTx, chemotherapy; La, laz- ertinib; Osi, osimertinib; RTx, radiation therapy; mo, months; OS, overall survival; NE, not estimable; NR, not reported; ORR, objective response rate

Lung (2025) 203:53 Page 11 of 15 53 penetration, making newer-generation ALK inhibitors more attractive. Notably, the CROWN study demonstrated that lorlatinib delivered a median PFS that was not yet reached at five years, compared to 9.1 months in the crizotinib arm (HR 0.19; 95% CI, 0.13–0.27) [43]. Similarly, ensartinib has also recently been FDA-approved in the first-line set- ting, showing a PFS of 25.8 months versus 12.7 months with crizotinib (HR 0.51; 95% CI, 0.35–0.72). As the treat- ment landscape evolves, the diverse efficacy and side effect profiles of ALK-targeted agents—including the impressive results demonstrated by lorlatinib—will play a pivotal role in guiding personalized therapy decisions and optimizing outcomes for each patient. Emerging Therapies for Other AGA​ Repotrectinib has expanded the treatment repertoire for ROS1-rearranged advanced NSCLC, joining entrectinib and crizotinib as an FDA-approved option.",01-408_2025_Article_801.pdf
1,25,"Emerging Therapies for Other AGA​ Repotrectinib has expanded the treatment repertoire for ROS1-rearranged advanced NSCLC, joining entrectinib and crizotinib as an FDA-approved option. In the TRIDENT-1 phase I/II study, repotrectinib demonstrated a remarkable PFS of 35.7 months compared to 9 months for crizotinib [46], underscoring its potential as a highly effective therapy in this molecularly defined patient population. Encorafenib and binimetinib offer another therapeutic option for BRAF V600E-mutated NSCLC, demonstrating a 75% overall response rate (ORR) in untreated patients. However, treatment-related adverse events occurred in 24% of patients, leading to dose reductions or discontinuations, underscoring the need for larger studies to better understand tolerability and long-term outcomes [49]. Tepotinib was approved in February 2024, demonstrating a PFS of 8.5 months and an OS of 17.1 months, showing promise for patients with MET exon 14 skipping mutations [51]. Selpercatinib received approval based on the LIBRETTO-001 study with an ORR of 84% compared to 65% in the control group [52], and pralsetinib has also gained approval for RET-altered NSCLC with an ORR of 70% in the treatment naïve group [53]. Entrectinib and larotrectinib remain viable options for patients harboring NTRK fusions, either as an initial treat- ment when no other alternatives exist or after prior therapies [54, 55]. Sotorasib and adagrasib have been approved based on the CodeBreaK200 [56] and KRYSTAL-1 [57] studies, Fig. 1 Simplified schematic of initial management of NSCLC. AGA​ actionable genomic alterations, CIO chemoimmunotherapy, CT chemother- apy, IO immunotherapy, NSCLC non-small-cell lung cancer

Lung (2025) 203:53 53 Page 12 of 15 respectively. However, sotorasib did not receive full approval in 2023 after its accelerated approval because, despite meet- ing the PFS endpoint (5.6 vs. 4.5 months), the OS was not improved (10.6 vs.",01-408_2025_Article_801.pdf
